Test_Time,Current_A,Voltage_V
839.2908714,1.100129366,3.472122908
844.2972613,1.099941492,3.472738504
849.3055787,1.099941492,3.4736619
854.3065873,1.099941492,3.474277258
859.3068379,1.099941492,3.475200653
864.3133157,1.099941492,3.475508451
869.3193295,1.100129366,3.476124048
874.3276377,1.099941492,3.477047443
879.3359921,1.100129366,3.477662802
884.3411267,1.100129366,3.478278399
889.3503646,1.099941492,3.478893995
894.3606414,1.100129366,3.47981739
899.3686263,1.099941492,3.480125189
904.3690851,1.099941492,3.481048346
909.3703674,1.099941492,3.481663942
914.3716162,1.099941492,3.482279539
919.3808772,1.100129366,3.483202934
924.3871655,1.099941492,3.483510733
929.395476,1.099941492,3.484126091
934.4036164,1.099941492,3.484741688
939.4108267,1.100129366,3.485357285
944.4134979,1.100129366,3.485665083
949.4215651,1.099941492,3.48628068
954.4297494,1.100129366,3.487203836
959.4298298,1.099941492,3.487819433
964.4331813,1.099941492,3.488127232
969.4344128,1.100129366,3.488742828
974.4376353,1.099941492,3.489666224
979.4418198,1.100317121,3.490281582
984.4460794,1.100129366,3.49058938
989.4503736,1.099941492,3.490897179
994.4557884,1.099941492,3.491512775
999.4658386,1.099941492,3.492128372
1004.475116,1.100129366,3.492743969
1009.481321,1.099941492,3.493051767
1014.485616,1.100129366,3.493667126
1019.489922,1.099941492,3.494282722
1024.498114,1.100129366,3.494898319
1029.507369,1.100129366,3.495513916
1034.51463,1.099753737,3.495821714
1039.520867,1.099941492,3.496129513
1044.527083,1.099941492,3.496744871
1049.534518,1.099941492,3.497360468
1054.540797,1.099753737,3.497360468
1059.542823,1.100129366,3.498283863
1064.548111,1.099941492,3.49889946
1069.556467,1.100129366,3.499207258
1074.556758,1.100129366,3.499822855
1079.565868,1.099753737,3.500130415
1084.569308,1.100317121,3.500746012
1089.56937,1.099941492,3.500746012
1094.574763,1.099753737,3.501361609
1099.584929,1.099753737,3.501977205
1104.592299,1.099941492,3.502592802
1109.595374,1.100129366,3.5029006
1114.596748,1.100129366,3.503208399
1119.601869,1.100129366,3.503823757
1124.607161,1.100129366,3.504439354
1129.615391,1.100129366,3.504747152
1134.625685,1.100129366,3.505362749
1139.626823,1.100129366,3.505362749
1144.630072,1.100129366,3.505978346
1149.63822,1.100129366,3.506286144
1154.643033,1.099941492,3.506593704
1159.644867,1.100129366,3.507517099
1164.652115,1.100129366,3.507824898
1169.655392,1.100129366,3.507824898
1174.656996,1.100129366,3.508440495
1179.662862,1.100129366,3.509056091
1184.667111,1.099753737,3.50936389
1189.675355,1.099941492,3.509671688
1194.677765,1.099941492,3.509979248
1199.680052,1.099941492,3.509979248
1204.689111,1.100129366,3.510594845
1209.696453,1.100129366,3.510902643
1214.699686,1.099941492,3.511210442
1219.707863,1.100317121,3.51151824
1224.716072,1.100129366,3.511826038
1229.721475,1.100129366,3.512133837
1234.729693,1.099941492,3.512441635
1239.73491,1.100129366,3.512749434
1244.737201,1.100129366,3.513056993
1249.744828,1.100129366,3.513364792
1254.752687,1.100129366,3.51367259
1259.754889,1.100317121,3.513980389
1264.762233,1.099941492,3.514288187
1269.76667,1.100129366,3.514595985
1274.776716,1.099941492,3.514595985
1279.78088,1.100129366,3.515211582
1284.78211,1.100129366,3.515211582
1289.785353,1.099941492,3.515519381
1294.787611,1.100129366,3.515519381
1299.793824,1.100129366,3.515827179
1304.801361,1.099941492,3.516134977
1309.805368,1.099941492,3.516134977
1314.809606,1.099941492,3.516442537
1319.81682,1.099941492,3.516750336
1324.818112,1.100129366,3.517058134
1329.826322,1.100129366,3.517365932
1334.835612,1.099941492,3.517058134
1339.838889,1.099941492,3.517365932
1344.848359,1.100129366,3.517673731
1349.84865,1.099941492,3.517981529
1354.855696,1.100129366,3.517981529
1359.863891,1.100317121,3.518289328
1364.869121,1.100129366,3.518289328
1369.874355,1.100129366,3.518597126
1374.879724,1.099941492,3.518597126
1379.882987,1.100129366,3.518904924
1384.888994,1.099941492,3.518904924
1389.891363,1.099941492,3.518904924
1394.894622,1.099941492,3.519212723
1399.899826,1.100129366,3.519520283
1404.910462,1.099941492,3.519520283
1409.911387,1.100129366,3.519828081
1414.916608,1.100129366,3.519828081
1419.9171,1.100129366,3.519828081
1424.927094,1.099941492,3.519828081
1429.933363,1.100129366,3.52013588
1434.940605,1.099941492,3.52013588
1439.941,1.100129366,3.520443678
1444.944148,1.100129366,3.520443678
1449.947338,1.100129366,3.520443678
1454.954755,1.099941492,3.520443678
1459.962162,1.099941492,3.520751476
1464.971153,1.100129366,3.521059275
1469.97737,1.099941492,3.521059275
1474.986742,1.099753737,3.521059275
1479.988116,1.100129366,3.521367073
1484.995058,1.100129366,3.521367073
1489.999355,1.099941492,3.521674871
1495.001677,1.100129366,3.521674871
1500.005082,1.100129366,3.521674871
1505.013257,1.099941492,3.521674871
1510.017382,1.100129366,3.52198267
1515.019696,1.100129366,3.52198267
1520.022857,1.100317121,3.522290468
1525.026104,1.099941492,3.522290468
1530.031373,1.100129366,3.522598267
1535.035626,1.099941492,3.522290468
1540.039927,1.100129366,3.522598267
1545.042177,1.099941492,3.522598267
1550.050576,1.099941492,3.522598267
1555.0601,1.100129366,3.522905827
1560.062874,1.100129366,3.523213625
1565.067083,1.099941492,3.523213625
1570.072363,1.099941492,3.523213625
1575.079565,1.100129366,3.523521423
1580.086026,1.099941492,3.523521423
1585.086104,1.099941492,3.523521423
1590.088315,1.099941492,3.523521423
1595.089965,1.100129366,3.523829222
1600.099821,1.100129366,3.523829222
1605.104103,1.099753737,3.523829222
1610.111584,1.100317121,3.52413702
1615.116794,1.100129366,3.523829222
1620.118841,1.099941492,3.523829222
1625.126095,1.100129366,3.524444818
1630.13235,1.100129366,3.524444818
1635.1416,1.099941492,3.524444818
1640.14584,1.099941492,3.524444818
1645.1531,1.100129366,3.524752617
1650.161133,1.099941492,3.524752617
1655.163815,1.100129366,3.524752617
1660.16385,1.100129366,3.525060415
1665.171355,1.100317121,3.525060415
1670.173662,1.100317121,3.525060415
1675.180593,1.099941492,3.525368214
1680.184895,1.099941492,3.525368214
1685.192235,1.100129366,3.525368214
1690.201449,1.100129366,3.525368214
1695.205662,1.100129366,3.525368214
1700.211942,1.099941492,3.525983572
1705.216369,1.100129366,3.525983572
1710.223386,1.099941492,3.525983572
1715.227606,1.099941492,3.525983572
1720.233852,1.100129366,3.52629137
1725.242121,1.100129366,3.526599169
1730.250489,1.099941492,3.526599169
1735.251568,1.100129366,3.526906967
1740.253855,1.099941492,3.526599169
1745.256109,1.099941492,3.526599169
1750.26232,1.099941492,3.526906967
1755.268761,1.099941492,3.526906967
1760.270818,1.099941492,3.527214766
1765.276496,1.099941492,3.527214766
1770.28335,1.100129366,3.527522564
1775.289554,1.100129366,3.527522564
1780.291938,1.099941492,3.527522564
1785.299387,1.100129366,3.527830362
1790.303338,1.099941492,3.527830362
1795.306699,1.099941492,3.527830362
1800.313582,1.100129366,3.528138161
1805.321099,1.099941492,3.528445959
1810.323399,1.099941492,3.528753757
1815.329608,1.099941492,3.528445959
1820.339956,1.100129366,3.528753757
1825.346047,1.099941492,3.529061556
1830.349308,1.099941492,3.529061556
1835.349558,1.099941492,3.529061556
1840.353045,1.100129366,3.529369116
1845.356088,1.100129366,3.529369116
1850.365469,1.099941492,3.529369116
1855.365607,1.099941492,3.529369116
1860.366883,1.099941492,3.529984713
1865.368096,1.099941492,3.529984713
1870.371349,1.100129366,3.529984713
1875.378326,1.100129366,3.529984713
1880.378793,1.099941492,3.530292511
1885.3871,1.099941492,3.530292511
1890.388447,1.099941492,3.530600309
1895.394803,1.099941492,3.530600309
1900.39704,1.100129366,3.530908108
1905.40509,1.100129366,3.531215906
1910.407542,1.100129366,3.531215906
1915.411637,1.099941492,3.531215906
1920.413841,1.099941492,3.531523705
1925.422128,1.100129366,3.531831503
1930.430625,1.099941492,3.531523705
1935.437618,1.099941492,3.531831503
1940.445805,1.100129366,3.531831503
1945.451854,1.099941492,3.532139301
1950.46141,1.100129366,3.532446861
1955.468584,1.099941492,3.53275466
1960.469838,1.100129366,3.53275466
1965.479093,1.099941492,3.533062458
1970.479478,1.099941492,3.53275466
1975.486648,1.100129366,3.533370256
1980.492913,1.099941492,3.533370256
1985.493145,1.099941492,3.533370256
1990.496137,1.100129366,3.533678055
1995.500755,1.100129366,3.533985853
2000.504034,1.099941492,3.533985853
2005.512081,1.099941492,3.534293652
2010.518424,1.099941492,3.534293652
2015.520583,1.099941492,3.53460145
2020.521835,1.100129366,3.53460145
2025.528227,1.099941492,3.534909248
2030.532344,1.099941492,3.534909248
2035.537564,1.099941492,3.534909248
2040.545842,1.099941492,3.535217047
2045.554355,1.100129366,3.535524845
2050.559683,1.100129366,3.535524845
2055.569588,1.099941492,3.535524845
2060.571851,1.099941492,3.535832405
2065.578895,1.100129366,3.536448002
2070.586406,1.099941492,3.536140203
2075.595594,1.099941492,3.536448002
2080.603048,1.099941492,3.536448002
2085.606049,1.099941492,3.5367558
2090.606507,1.099941492,3.537063599
2095.609666,1.100129366,3.537371397
2100.618867,1.099941492,3.537063599
2105.619158,1.100129366,3.537371397
2110.620291,1.099941492,3.537986994
2115.629587,1.099941492,3.537986994
2120.629849,1.100129366,3.538294792
2125.639055,1.100129366,3.538294792
2130.644278,1.099941492,3.538294792
2135.650546,1.100129366,3.538602591
2140.659894,1.099941492,3.538602591
2145.668237,1.099941492,3.538910151
2150.678308,1.099941492,3.539217949
2155.688776,1.100129366,3.539525747
2160.694834,1.100129366,3.539525747
2165.699046,1.099941492,3.539525747
2170.705409,1.099941492,3.539833546
2175.710621,1.100129366,3.540141344
2180.711796,1.100129366,3.540141344
2185.720044,1.099941492,3.540449142
2190.722334,1.100129366,3.540449142
2195.729615,1.099941492,3.540756941
2200.739089,1.099941492,3.540756941
2205.74341,1.099941492,3.541064739
2210.747358,1.099941492,3.541680336
2215.748596,1.100129366,3.541680336
2220.752968,1.099941492,3.541988134
2225.754081,1.100129366,3.541988134
2230.760307,1.100129366,3.541988134
2235.760617,1.100129366,3.542295694
2240.768882,1.099941492,3.542603493
2245.776049,1.100129366,3.542603493
2250.78648,1.099941492,3.542603493
2255.792587,1.099941492,3.54321909
2260.800048,1.100129366,3.54321909
2265.801126,1.100129366,3.543834686
2270.80133,1.099941492,3.543526888
2275.809544,1.099941492,3.543526888
2280.81189,1.100129366,3.544142485
2285.820085,1.100129366,3.544450283
2290.825337,1.099941492,3.544142485
2295.82656,1.100129366,3.544758081
2300.834827,1.099941492,3.544758081
2305.839082,1.100129366,3.544758081
2310.843333,1.099941492,3.54506588
2315.846748,1.099941492,3.544758081
2320.850782,1.100129366,3.54537344
2325.856139,1.100129366,3.545681238
2330.86033,1.100129366,3.545989037
2335.864756,1.099941492,3.545989037
2340.867896,1.100129366,3.546604633
2345.871031,1.100129366,3.546604633
2350.875616,1.099753737,3.546604633
2355.879643,1.100129366,3.54722023
2360.887827,1.099753737,3.546912432
2365.895078,1.100129366,3.547528028
2370.899395,1.100129366,3.547528028
2375.900583,1.100129366,3.547835827
2380.902869,1.099941492,3.548143625
2385.910109,1.100129366,3.548143625
2390.916464,1.099941492,3.548451424
2395.920732,1.100317121,3.549066782
2400.921917,1.099941492,3.549066782
2405.924227,1.100129366,3.549066782
2410.927414,1.100129366,3.54937458
2415.935576,1.099941492,3.54937458
2420.94184,1.099941492,3.54937458
2425.9452,1.100129366,3.549990177
2430.949389,1.100129366,3.549990177
2435.951577,1.100129366,3.550297976
2440.951965,1.099941492,3.550297976
2445.960292,1.099941492,3.550297976
2450.969438,1.100129366,3.550913572
2455.973577,1.099941492,3.550913572
2460.980811,1.099941492,3.551529169
2465.982141,1.099753737,3.551221371
2470.988326,1.100129366,3.551836729
2475.988581,1.099941492,3.552144527
2480.993635,1.100129366,3.552452326
2486.001678,1.100129366,3.552452326
2491.004467,1.099941492,3.552760124
2496.005756,1.099941492,3.552760124
2501.014995,1.100129366,3.553067923
2506.019109,1.099941492,3.553375721
2511.025325,1.100129366,3.553683519
2516.02662,1.099941492,3.553683519
2521.034863,1.099941492,3.553991318
2526.036136,1.100129366,3.554299116
2531.042324,1.100129366,3.554299116
2536.044695,1.100129366,3.554606915
2541.046113,1.100129366,3.554914713
2546.056155,1.099941492,3.555222273
2551.063321,1.099753737,3.555222273
2556.070573,1.099941492,3.555530071
2561.073052,1.100129366,3.55583787
2566.07803,1.099941492,3.556145668
2571.078287,1.099753737,3.556145668
2576.082767,1.099941492,3.556453466
2581.082858,1.100317121,3.556761265
2586.086085,1.099941492,3.556761265
2591.087435,1.099941492,3.557376862
2596.089695,1.100129366,3.557376862
2601.094828,1.100129366,3.557992458
2606.10204,1.099941492,3.557992458
2611.104447,1.099941492,3.557992458
2616.106014,1.100129366,3.558300018
2621.111922,1.099941492,3.558607817
2626.117073,1.100129366,3.558915615
2631.121456,1.099941492,3.558915615
2636.127327,1.100129366,3.559223413
2641.134014,1.099941492,3.559531212
2646.134074,1.100129366,3.55983901
2651.139319,1.099941492,3.55983901
2656.139575,1.100129366,3.560454607
2661.143824,1.099941492,3.560454607
2666.145071,1.100129366,3.561070204
2671.152432,1.100129366,3.561070204
2676.154537,1.099941492,3.561378002
2681.161842,1.099941492,3.561378002
2686.16922,1.099941492,3.561685562
2691.171612,1.099941492,3.561993361
2696.179608,1.099941492,3.562301159
2701.185902,1.099941492,3.562301159
2706.188127,1.100129366,3.563224554
2711.192567,1.099753737,3.563224554
2716.196581,1.100129366,3.563532352
2721.196836,1.100129366,3.563532352
2726.207161,1.100129366,3.564147949
2731.213317,1.099941492,3.564147949
2736.221528,1.100129366,3.564455748
2741.22782,1.100129366,3.564455748
2746.228159,1.100129366,3.564763308
2751.236427,1.099941492,3.565071106
2756.244571,1.099941492,3.565378904
2761.251829,1.099753737,3.565686703
2766.257087,1.099753737,3.565994501
2771.26646,1.100129366,3.566302299
2776.271549,1.100129366,3.566610098
2781.277801,1.099941492,3.566917896
2786.279603,1.100129366,3.567225695
2791.283381,1.100129366,3.567533493
2796.292578,1.100129366,3.567841291
2801.300831,1.100129366,3.568148851
2806.305069,1.099941492,3.568148851
2811.313362,1.100129366,3.56845665
2816.31757,1.100129366,3.569072247
2821.324832,1.099941492,3.569072247
2826.329684,1.100129366,3.569380045
2831.338313,1.100129366,3.569995642
2836.343657,1.099941492,3.569995642
2841.351031,1.099941492,3.57030344
2846.360241,1.100129366,3.570611238
2851.36857,1.100129366,3.570919037
2856.373567,1.100129366,3.571226597
2861.377865,1.100129366,3.571842194
2866.378117,1.100129366,3.571842194
2871.384315,1.100129366,3.572149992
2876.389613,1.100129366,3.572765589
2881.390935,1.099941492,3.572765589
2886.397081,1.100129366,3.573381186
2891.398478,1.099941492,3.573688984
2896.402569,1.099941492,3.573996782
2901.403009,1.099941492,3.573996782
2906.411088,1.100129366,3.574304581
2911.417481,1.100129366,3.574919939
2916.42352,1.100129366,3.575227737
2921.42397,1.099941492,3.575535536
2926.426121,1.099941492,3.575843334
2931.432325,1.099941492,3.576151133
2936.434559,1.099941492,3.576458931
2941.436821,1.100129366,3.577074528
2946.443155,1.100129366,3.577382326
2951.44629,1.100129366,3.577689886
2956.454521,1.100129366,3.577997684
2961.461868,1.099941492,3.578305483
2966.469103,1.100129366,3.579228878
2971.469324,1.100129366,3.579228878
2976.478672,1.100129366,3.579844475
2981.478817,1.099941492,3.580152273
2986.482275,1.100129366,3.58107543
2991.483428,1.100129366,3.58107543
2996.484576,1.100129366,3.581691027
3001.48581,1.099941492,3.581998825
3006.488996,1.100317121,3.582306623
3011.498298,1.100129366,3.58292222
3016.500582,1.100129366,3.583537817
3021.507808,1.100129366,3.583845615
3026.51207,1.100129366,3.584153175
3031.519742,1.100129366,3.584768772
3036.528725,1.099941492,3.585384369
3041.533864,1.100129366,3.585999966
3046.541072,1.100129366,3.586307764
3051.544478,1.100129366,3.586923361
3056.545547,1.099941492,3.587538719
3061.549941,1.099941492,3.587846518
3066.550786,1.099941492,3.588462114
3071.56172,1.099941492,3.589077711
3076.570519,1.099941492,3.590001106
3081.573726,1.100129366,3.590924263
3086.582246,1.100129366,3.591232061
3091.582337,1.100129366,3.59153986
3096.589561,1.100129366,3.592771053
3101.59882,1.100129366,3.59338665
3106.602802,1.100129366,3.594002008
3111.606336,1.100129366,3.594925404
3116.614574,1.099941492,3.595848799
3121.62181,1.100129366,3.596156597
3126.625059,1.099941492,3.597079754
3131.635413,1.100129366,3.598003149
3136.642538,1.100129366,3.598926544
3141.066855,1.100129366,3.600157738
3146.076398,1.096936226,3.600157738
3151.080727,1.090925574,3.600157738
3156.086942,1.08529067,3.600157738
3161.089279,1.080031395,3.600157738
3166.090398,1.074208617,3.600465298
3171.098754,1.068385839,3.600465298
3176.103898,1.062563181,3.600157738
3181.107099,1.056552529,3.600465298
3186.115402,1.050729752,3.600465298
3191.119656,1.044719219,3.600157738
3196.123903,1.038332939,3.600157738
3201.126158,1.031946659,3.600157738
3206.12757,1.025372624,3.600157738
3211.127775,1.01879847,3.600157738
3216.136958,1.011660933,3.600157738
3221.137237,1.004523277,3.600157738
3226.141418,0.997573555,3.600465298
3231.14878,0.990060329,3.600157738
3236.153931,0.982547104,3.600157738
3241.157223,0.975033879,3.600157738
3246.163659,0.967144966,3.600157738
3251.16371,0.959068239,3.600157738
3256.168002,0.950803638,3.600157738
3261.169208,0.942351222,3.600157738
3266.176408,0.933898866,3.600157738
3271.176654,0.925446451,3.600157738
3276.185905,0.916430533,3.600157738
3281.191198,0.907414675,3.599849939
3286.192534,0.898398757,3.600157738
3291.196769,0.889195025,3.600157738
3296.198943,0.879240036,3.600157738
3301.199333,0.86984843,3.600465298
3306.207364,0.86026907,3.600157738
3311.210634,0.850314021,3.600465298
3316.212903,0.840358973,3.600465298
3321.21788,0.830779612,3.600465298
3326.221392,0.820261061,3.600157738
3331.221645,0.810118198,3.600157738
3336.221886,0.799787462,3.600465298
3341.22929,0.789456725,3.600157738
3346.231125,0.778938234,3.600157738
3351.238636,0.768231869,3.600157738
3356.244058,0.757901132,3.599849939
3361.251114,0.747382581,3.600157738
3366.257387,0.73686403,3.600157738
3371.260638,0.726533353,3.600157738
3376.269012,0.716202617,3.600157738
3381.269122,0.70587194,3.600157738
3386.277341,0.695165575,3.600157738
3391.28266,0.685022652,3.600465298
3396.286479,0.674691975,3.600157738
3401.291093,0.664361238,3.600157738
3406.299423,0.65440619,3.600157738
3411.308643,0.644263327,3.600157738
3416.316857,0.634308279,3.600157738
3421.324266,0.62435323,3.600157738
3426.331475,0.61477387,3.600157738
3431.331637,0.604818821,3.600157738
3436.337215,0.595427275,3.600157738
3441.346138,0.586223543,3.600157738
3446.35046,0.576644123,3.600157738
3451.353705,0.567628264,3.600157738
3456.355885,0.558048844,3.599849939
3461.357136,0.549596488,3.600465298
3466.359389,0.540768385,3.600465298
3471.363812,0.531940341,3.600157738
3476.371884,0.523300111,3.600157738
3481.378149,0.514847755,3.600157738
3486.384357,0.507146657,3.600157738
3491.38798,0.498506427,3.600157738
3496.395083,0.490805358,3.600465298
3501.395091,0.482916445,3.600157738
3506.395395,0.47540319,3.599849939
3511.400708,0.467702121,3.600157738
3516.401885,0.46037671,3.600157738
3521.403118,0.453239143,3.600157738
3526.409349,0.446101546,3.600157738
3531.412612,0.439151794,3.600157738
3536.420887,0.432202041,3.600157738
3541.426157,0.425252318,3.600157738
3546.429484,0.418678224,3.600157738
3551.436605,0.412291974,3.600157738
3556.437876,0.406093538,3.600157738
3561.444101,0.400082946,3.600465298
3566.450409,0.393696696,3.600157738
3571.458708,0.387873918,3.600157738
3576.461903,0.38205117,3.600157738
3581.468092,0.376228392,3.600465298
3586.475384,0.370781302,3.600465298
3591.483837,0.365146369,3.600157738
3596.487889,0.359699249,3.600157738
3601.488139,0.35425216,3.600157738
3606.48844,0.349368542,3.600157738
3611.493639,0.344484955,3.600157738
3616.501873,0.339413494,3.600157738
3621.510128,0.334529907,3.600157738
3626.518485,0.329834133,3.600465298
3631.5257,0.32513833,3.600157738
3636.534921,0.320630401,3.600465298
3641.538093,0.316122442,3.600157738
3646.542732,0.311614513,3.600157738
3651.55084,0.307482213,3.600465298
3656.552994,0.303349942,3.600157738
3661.553114,0.299217641,3.600465298
3666.562533,0.295085371,3.600157738
3671.5656,0.291516572,3.600465298
3676.566856,0.287572116,3.600157738
3681.56825,0.283627689,3.600157738
3686.571606,0.279871047,3.599849939
3691.57501,0.276490092,3.600157738
3696.581036,0.27273348,3.600157738
3701.5831,0.269352525,3.600157738
3706.589435,0.266159385,3.600465298
3711.59466,0.262590587,3.600157738
3716.597882,0.259397477,3.600465298
3721.603165,0.256016523,3.600157738
3726.611403,0.253199041,3.600157738
3731.620581,0.249818087,3.600465298
3736.625852,0.246812791,3.599849939
3741.634287,0.243807495,3.600157738
3746.641709,0.240802199,3.600157738
3751.648638,0.237984732,3.600157738
3756.65491,0.234979436,3.600157738
3761.662157,0.232349798,3.600157738
3766.66748,0.22972016,3.600157738
3771.675631,0.227278352,3.600465298
3776.676892,0.224273056,3.600465298
3781.685163,0.222019091,3.600157738
3786.691382,0.219389454,3.600465298
3791.692627,0.216759816,3.600157738
3796.693937,0.214318007,3.600157738
3801.699159,0.211876214,3.600157738
3806.701424,0.209810063,3.600157738
3811.706667,0.207556099,3.600157738
3816.711854,0.205302119,3.600157738
3821.71408,0.202860311,3.600157738
3826.722388,0.200794175,3.600157738
3831.729593,0.198728025,3.600157738
3836.732981,0.19647406,3.600157738
3841.735215,0.194595754,3.600157738
3846.741571,0.192529604,3.600157738
3851.747635,0.189899966,3.600465298
3856.74963,0.188397318,3.600465298
3861.753083,0.186519012,3.600465298
3866.755328,0.184452876,3.600157738
3871.761642,0.182386726,3.600157738
3876.767545,0.180696249,3.600157738
3881.777131,0.179193601,3.600157738
3886.777374,0.177127466,3.600157738
3891.784379,0.175624803,3.600465298
3896.788132,0.173746496,3.600465298
3901.794122,0.172056019,3.600465298
