Test_Time,Current_A,Voltage_V
17195.3324,0.114391878,3.361939192
17196.3325,-0.717324078,3.23205781
17197.33252,-0.05221428,3.335470438
17198.33254,-0.296958178,3.298229694
17199.33262,-0.130164176,3.32439065
17200.33387,-0.541889906,3.260373354
17201.33391,-0.544707358,3.258834362
17202.33517,-0.214312494,3.310848475
17203.33519,-0.129412845,3.32439065
17204.34517,-0.290947586,3.300076246
17205.34518,-0.290008426,3.300076246
17206.34519,0.165669769,3.372095823
17207.34522,0.039447282,3.353013754
17208.34525,-0.670929849,3.242214441
17209.34649,0.478220671,3.421647787
17210.34663,-2.340560198,2.979989529
17211.34777,-1.176571131,3.157576084
17212.35755,-1.46207428,3.111409903
17213.35776,-1.242687583,3.143726349
17214.36753,-0.485540569,3.262219906
17215.36901,-1.542278171,3.096636534
17216.36902,-0.863081038,3.201280355
17217.37906,-1.419248819,3.113256454
17218.38898,-0.807858706,3.208051443
17219.38907,-0.90872395,3.192354918
17220.39912,-1.013345838,3.1751194
17221.40909,-0.468823612,3.260680914
17222.4189,-0.654212892,3.23205781
17223.41899,-0.012394094,3.332700491
17224.42887,-0.740803003,3.219746828
17225.42899,-1.028184533,3.173580408
17226.42902,-0.107812278,3.317619562
17227.4291,-0.564993083,3.24652338
17228.43907,-0.659847796,3.231442213
17229.44892,-1.518799305,3.09540534
17230.45029,-0.305974066,3.284995317
17231.4503,-0.6814484,3.226825714
17232.4602,-0.685392797,3.225902319
17233.46022,-0.688961625,3.224978924
17234.46032,-0.885432899,3.193585873
17235.46035,-0.894636631,3.191739321
17236.46044,-1.198359489,3.143110752
17237.47024,-0.527614713,3.247754335
17238.47035,-0.92055732,3.186506987
17239.47151,0.525929749,3.413645506
17240.47167,-0.024978776,3.329622746
17241.47174,-0.770292461,3.212667942
17242.47187,-0.6814484,3.225902319
17243.47299,-0.11870648,3.31392622
17244.47302,-1.058801055,3.167117119
17245.47302,-0.403646231,3.268990993
17246.47305,-0.213749006,3.299460649
17247.47306,-0.776866555,3.211129189
17248.47318,0.080957949,3.345627069
17249.48303,-1.05128777,3.168656111
17250.4928,-0.399326116,3.269298792
17251.49311,-0.586593688,3.240367889
17252.50307,-0.304659247,3.284995317
17253.50309,-0.679194391,3.226210117
17254.50332,0.051468469,3.340702772
17255.50435,-0.575511634,3.242830038
17256.51435,-0.955869555,3.182813644
17257.51456,-0.586781502,3.239752293
17258.51567,-0.778932691,3.209590197
17259.5158,-0.97747016,3.177889347
17260.51689,-0.795837522,3.205589056
17261.52693,0.169050723,3.357322693
17262.52693,-0.683326662,3.224671364
17263.52702,0.168862894,3.35824585
17264.53668,-1.043586731,3.168656111
17265.53695,0.022730317,3.335470438
17266.54665,-1.043586731,3.168348312
17267.5471,-0.300714791,3.284379721
17268.54819,-0.019907337,3.329007149
17269.54824,-0.569688857,3.243137836
17270.54946,-0.385238767,3.272068739
17271.55946,-0.757895648,3.21297574
17272.55954,-0.57532382,3.241598845
17273.56944,-0.390310198,3.270529747
17274.56951,0.082272768,3.344703674
17275.56953,-0.468823612,3.25914216
17276.57953,-0.840541303,3.20035696
17277.57954,-0.382421315,3.271760941
17278.57956,0.024796458,3.336086035
17279.58077,-0.648577929,3.230826855
17280.59079,-0.37490806,3.273607492
17281.60063,-0.465254813,3.25914216
17282.60081,-0.557855546,3.24467659
17283.60098,-0.191960603,3.302230835
17284.60207,-0.831713259,3.201280355
17285.6021,-0.747189224,3.214206934
17286.61189,-0.013708911,3.329314947
17287.61211,-0.465442628,3.25914216
17288.61338,-0.557855546,3.244368792
17289.62333,-0.010140121,3.330238342
17290.63323,-1.294528961,3.128337383
17291.63448,-0.473895043,3.256372213
17292.63586,-0.013708911,3.329314947
17293.63603,-0.929761052,3.185276031
17294.63719,-0.104806982,3.314541817
17295.6372,-0.191960603,3.301923037
17296.63847,-0.279677719,3.288073063
17297.63969,-0.367770493,3.274223089
17298.6497,-0.732538402,3.216669083
17299.64983,-0.462625176,3.258834362
17300.65221,-0.462437332,3.258834362
17301.66221,-0.370587945,3.272992134
17302.67251,-0.82945925,3.200972557
17303.67467,-0.28380999,3.286534071
17304.68448,-0.463939995,3.257910967
17305.68601,-0.648390114,3.229287863
17306.69602,-0.745123088,3.21297574
17307.69602,-0.379603833,3.270837545
17308.70577,-1.505651116,3.092327595
17309.70605,-1.058801055,3.161885023
17310.7073,-0.977657974,3.173580408
17311.70978,-0.795837522,3.201588154
17312.71105,-1.291711569,3.122797489
17313.71108,-0.72108072,3.212360144
17314.72063,-1.421502829,3.101253271
17315.7211,-0.744559586,3.207435846
17316.72111,-0.849181533,3.190508127
17317.72112,-1.36327517,3.109255314
17318.73063,-0.570064545,3.233596802
17319.73112,-1.078335404,3.153575182
17320.73238,-0.885432899,3.183429241
17321.73254,-0.89275831,3.182198286
17322.73366,-3.029524565,2.843952656
17323.73498,-1.062933326,3.150804996
17324.73592,-3.747227192,2.726690054
17325.73613,0.566313446,3.404720068
17326.73615,-0.227085009,3.28222537
17327.7372,-0.646511793,3.217284679
17328.73723,-0.432947874,3.251139879
17329.73726,-1.178637266,3.133569717
17330.73847,-0.975591838,3.16465497
17331.7385,-0.550905764,3.231750011
17332.73986,0.095796607,3.334239483
17333.74976,-0.215063825,3.286841869
17334.74977,-0.313862979,3.271453142
17335.74978,-0.623972058,3.222824574
17336.74978,-0.414164752,3.256064415
17337.74979,-0.724649549,3.207128048
17338.7498,-0.621905923,3.223132372
17339.74981,-0.832088888,3.18989253
17340.74982,-1.586418509,3.070475578
17341.74982,-1.180703402,3.132646322
17342.74983,-1.743633032,3.043083668
17343.74984,-2.003779173,3.000302792
17344.74985,-1.709823489,3.045238018
17345.75235,-2.552245855,2.911355495
17346.75358,-2.034395695,2.991069555
17347.75498,-1.840178251,3.020308256
17348.76488,0.151018932,3.33485508
17349.7649,0.543773711,3.399180174
17350.7749,-0.279677719,3.271453142
17351.77491,-1.623421192,3.05939579
17352.77494,-2.115914345,2.97968173
17353.78492,-1.225594997,3.11848855
17354.78493,-2.062757969,2.98614502
17355.78494,-1.270674467,3.109563112
17356.78495,-1.282507777,3.10771656
17357.78621,-0.818189383,3.181274891
17358.79621,-1.294528961,3.106177568
17359.79622,-0.827956617,3.179428339
17360.79623,0.036629815,3.316696167
17361.79623,-0.808422148,3.184660435
17362.79625,-0.339971483,3.258834362
17363.80625,-0.33302173,3.260988712
17364.80626,0.152145922,3.337932825
17365.80626,0.154212072,3.339471579
17366.80629,0.537950933,3.401642323
17367.81639,0.364019364,3.375789165
17368.81639,0.394260168,3.381636858
17369.8176,0.826459467,3.451194286
17370.81761,0.198728025,3.353937149
17371.81887,-0.830774069,3.191739321
17372.81891,0.014841412,3.324082851
17373.81895,-0.334900051,3.26960659
17374.82884,-0.819879889,3.192970276
17375.82885,-0.433699191,3.253294468
17376.82885,-1.521992445,3.08063221
17377.82887,-0.846176207,3.186506987
17378.82887,-1.46207428,3.088634491
17379.82888,-0.56987673,3.228672266
17380.82889,-0.976343155,3.16465497
17381.83015,-0.072500035,3.307155132
17382.83016,-0.466757447,3.245907784
17383.83016,-0.465442628,3.245907784
17384.83017,0.10537599,3.336393833
17385.83019,0.044330891,3.328083992
17386.83019,-0.241735831,3.283764124
17387.8302,-0.141246215,3.299768448
17388.83146,-0.815371931,3.193893671
17389.83147,-0.92055732,3.176042795
17390.83269,-0.144627169,3.298229694
17391.83272,-0.821570337,3.192047119
17392.83279,-1.226346254,3.127414227
17393.84272,-1.04490149,3.154806137
17394.84276,-0.956433058,3.168348312
17395.84276,-0.763342738,3.198510408
17396.84277,-0.971271694,3.165270567
17397.84282,-0.981038928,3.163423777
17398.85279,-0.276672423,3.274530888
17399.85404,-1.396333456,3.097867727
17400.85411,-0.59035033,3.224055767
17401.85531,-0.59035033,3.224671364
17402.85547,-1.211695433,3.126183033
17403.86533,-1.018792987,3.156037331
17404.86534,-0.818940699,3.187430382
17405.86534,-0.928446233,3.169579506
17406.86535,0.001693237,3.316696167
17407.86536,-0.921308637,3.172041655
17408.86663,-0.30202961,3.269298792
17409.87662,0.003571548,3.318235159
17410.87664,-0.802787244,3.191431522
17411.8779,-0.807858706,3.190508127
17412.87791,-0.089592665,3.303769588
17413.87792,-0.286627471,3.273607492
17414.87801,-1.20887804,3.127722025
17415.87803,-0.393691182,3.255756617
17416.87804,-0.390122384,3.25698781
17417.88795,-1.006208301,3.159730673
17418.88931,-0.911729276,3.173888206
17419.88935,-0.605752468,3.222208977
17420.89067,-0.605752468,3.222208977
17421.90058,-1.445920825,3.088942051
17422.90068,-0.411910772,3.251755476
17423.90068,-0.410783798,3.251139879
17424.90084,-0.825890481,3.188661575
17425.90171,-0.935959458,3.169887066
17426.90192,-0.731035769,3.200664759
17427.90199,-0.104243487,3.297306299
17428.90199,-1.037012577,3.159730673
17429.90201,-1.15647316,3.135108471
17430.91203,-0.848430216,3.181274891
17431.92204,-1.392013311,3.097559929
17432.92205,-0.33302173,3.25914216
17433.93204,-0.647826612,3.213591337
17434.94196,-0.434450507,3.24652338
17435.95204,-0.537569761,3.231442213
17436.96183,-0.535315812,3.231442213
17437.96185,-1.392013311,3.098790884
17438.96188,-0.870030761,3.17727375
17439.96196,-1.091671467,3.143110752
17440.96198,0.162100971,3.33700943
17441.96213,-0.008825303,3.31392622
17442.97199,-0.002439047,3.315772772
17443.98189,-0.098984219,3.301923037
17444.98327,-0.714318812,3.207128048
17445.98327,-1.031565547,3.156037331
17446.98328,0.034375843,3.320081711
17447.98329,-1.445920825,3.092327595
17448.98344,0.066870622,3.32439065
17449.99329,-0.710186541,3.20682025
17450.99334,0.198164538,3.346858263
17452.00331,-0.279865533,3.274838686
17453.01333,0.008642986,3.319466114
17454.01448,-0.668863714,3.215745687
17455.0145,-0.468823612,3.244984388
17456.01451,-0.067052938,3.308078527
17457.0146,-0.160217151,3.294844151
17458.02451,-0.750945866,3.202819109
17459.02451,-0.654776335,3.216976881
17460.02578,-0.556540728,3.231442213
17461.02604,-0.159653649,3.293612957
17462.02605,-0.351053506,3.264682055
17463.02605,0.045082215,3.326545
17464.0358,-0.828707933,3.191739321
17465.04582,-0.146693304,3.296382904
17466.04711,-0.727654815,3.20682025
17467.04719,-0.048081998,3.311464071
17468.0571,-0.721268535,3.208051443
17469.05719,0.016344061,3.321928501
17470.05725,0.804858923,3.446269751
17471.05733,-0.463939995,3.251447678
17472.06712,0.083587587,3.33516264
17473.06727,-0.180502906,3.295151949
17474.06756,-0.718638897,3.211129189
17475.06872,-0.180502906,3.293612957
17476.07852,-0.718451083,3.210513592
17477.07865,-0.451355308,3.251139879
17478.08853,-0.816874564,3.194509268
17479.09843,-0.457553744,3.249293327
17480.09853,-0.457741559,3.249601126
17481.09854,-0.457553744,3.249601126
17482.09867,-0.825326979,3.192354918
17483.10845,-0.098608553,3.304692984
17484.1086,-0.825139165,3.192662477
17485.10869,-0.833591521,3.190200329
17486.1186,-0.10255301,3.30346179
17487.12851,-0.833591521,3.190200329
17488.1385,-0.10255301,3.303769588
17489.13851,-0.833591521,3.190508127
17490.13853,-0.470326245,3.246215582
17491.1386,-0.842795253,3.188661575
17492.13863,-0.107060954,3.302538633
17493.14851,-0.10255301,3.304385185
17494.14864,0.169238552,3.34747386
17495.15868,0.307482213,3.370249271
17496.16857,0.059169546,3.332700491
17497.16984,0.404966563,3.387176752
17498.17988,0.166233256,3.351166964
17499.18984,0.291140914,3.37086463
17500.19108,0.521046162,3.407797813
17501.19111,0.43351686,3.395179033
17502.19112,-0.000560736,3.328083992
17503.19113,0.17844227,3.356091499
17504.20113,0.485358238,3.40441227
17505.20239,0.588101864,3.421339989
17506.2024,0.686713159,3.437959909
17507.20366,0.367588162,3.389331341
17508.2138,0.198915869,3.363170385
17509.22367,0.477093667,3.406874418
17510.22368,0.688215792,3.440729856
17511.22494,0.35838443,3.390254498
17512.2262,0.01277527,3.336086035
17513.2262,0.199479356,3.365016937
17514.22621,0.175436974,3.361631393
17515.22625,0.105188161,3.350859404
17516.22738,0.035315,3.339779377
17517.22746,0.000190588,3.334547281
17518.22757,0.000190588,3.334239483
17519.22759,0.000190588,3.334239483
17520.2277,0.000190588,3.334239483
17521.22771,0.000190588,3.334239483
17522.2376,0.000190588,3.334239483
17523.23888,0.000190588,3.334239483
17524.239,0.000190588,3.334239483
17525.24889,-0.00131206,3.334239483
17526.25016,-0.282495171,3.289919615
17527.2503,-0.868528128,3.197587013
17528.26023,-1.299224734,3.128645182
17529.27023,-1.645960927,3.071706772
17530.28008,-1.664368391,3.066782236
17531.2801,-1.157036662,3.144341707
17532.28011,-0.318746567,3.275454283
17533.28012,0.140312567,3.348089218
17534.28022,0.200230673,3.358553648
17535.29013,0.223521739,3.363170385
17536.29018,0.402336925,3.392101288
17537.29149,0.292643577,3.376096964
17538.29149,0.134114146,3.352090359
17539.29159,-0.089404836,3.317003965
17540.30142,-0.617022336,3.234520197
17541.30164,-1.014097214,3.170502663
17542.30167,-1.371727586,3.112948656
17543.31156,-1.603323221,3.074476719
17544.31165,-1.248885989,3.128029585
17545.32154,-0.695347846,3.214206934
17546.32167,0.00225673,3.323775053
17547.33156,0.277429253,3.368094683
17548.3316,0.367588162,3.383791208
17549.3416,0.333966404,3.380098104
17550.3416,0.279495388,3.372095823
17551.34171,0.152333751,3.352705956
17552.35158,0.039447282,3.335778236
17553.35161,0.035315,3.33516264
17554.3613,0.00582552,3.330546141
17555.36164,-0.024790945,3.325929403
17556.3641,-0.488358021,3.253294468
17557.36411,-0.913044095,3.18558383
17558.36419,-1.277436376,3.127106428
17559.37407,-1.623796821,3.070783377
17560.37418,-1.680333972,3.060011148
17561.3743,-0.835094213,3.190815926
17562.37431,-0.23553741,3.285303116
17563.37431,0.078703977,3.335470438
17564.38421,0.276114434,3.367786884
17565.38432,0.370405644,3.383791208
17566.39425,0.336220384,3.379482508
17567.39432,0.245122313,3.366248131
17568.39435,0.094669618,3.342857122
17569.39436,0.025547784,3.332392693
17570.39436,0.002820223,3.329007149
17571.40411,-0.758459091,3.209590197
17572.40438,-1.044713616,3.163423777
17573.41437,-1.173941493,3.141263962
17574.4144,-1.500579715,3.088634491
17575.42419,-1.624360323,3.067090034
17576.42441,-1.780072331,3.040929079
17577.43431,-0.037375625,3.313310623
17578.43432,0.425815791,3.388100147
17579.43443,0.440090954,3.392409086
17580.43445,0.365522027,3.381944656
17581.44439,0.242304847,3.363478184
17582.44451,0.140500396,3.348089218
17583.45436,0.045645706,3.333931684
17584.46426,0.000190588,3.327160597
17585.46427,0.000190588,3.327160597
17586.46439,2.76E-06,3.327468395
17587.46441,0.000190588,3.327468395
17588.46449,0.000190588,3.328083992
17589.46577,0.000190588,3.32839179
17590.46702,0.000190588,3.32839179
17591.46703,0.000190588,3.32869935
17592.46707,-0.002439047,3.32839179
17593.477,-0.587345004,3.236674547
17594.47706,-1.203994393,3.138801813
17595.48682,-1.880186319,3.030157089
17596.48682,-1.67977047,3.059087992
17597.48707,-1.915686369,3.020308256
17598.4871,-3.552446365,2.760237694
17599.48835,-1.59280479,3.064320087
17600.48836,-1.838863492,3.025232553
17601.48837,-3.313713074,2.791630745
17602.4984,-3.845462799,2.703914642
17603.5083,-1.589799404,3.05539465
17604.50839,-0.01352108,3.304385185
17605.50841,0.043767396,3.315772772
17606.51818,0.067246281,3.321312904
17607.52816,0.37885803,3.372403622
17608.52818,0.586035728,3.40656662
17609.52842,0.583969533,3.407797813
17610.52843,0.539453626,3.402565718
17611.52848,0.635810912,3.4191854
17612.53851,0.665863931,3.425341129
17613.54844,0.444786727,3.391793489
17614.55835,0.406093538,3.386868954
17615.55839,0.339601338,3.377020121
17616.56327,0.186706841,3.353321552
17617.56353,0.038695958,3.330546141
17618.57329,2.76E-06,3.324698448
17619.57337,2.76E-06,3.324698448
17620.5735,0.000378419,3.325313807
17621.57351,0.000378419,3.325621605
17622.57353,0.000378419,3.325929403
17623.57353,0.000190588,3.325929403
17624.57355,0.000378419,3.326237202
17624.88331,0.000190588,3.326237202
17624.8841,0,3.326237202
17625.89483,0.000378419,3.326852798
17626.89595,0.000190588,3.327160597
17627.90576,0.000190588,3.327160597
17628.90586,0.000190588,3.327468395
17629.90598,0.000190588,3.327776194
17630.90599,2.76E-06,3.327776194
17631.91599,-0.007322655,3.326852798
17632.91727,-0.007322655,3.326852798
17633.92704,-0.020095168,3.325006247
17634.9284,-0.393691182,3.268067598
17635.92842,-1.64107728,3.073553324
17636.92973,-2.038715601,3.006766081
17637.93974,-2.040218353,3.00276494
17638.9496,0.049777992,3.322851658
17639.95095,-1.517296672,3.086787701
17640.95098,-1.968654752,3.012305975
17641.96091,-1.311245918,3.111102104
17642.96097,-1.176571131,3.131722927
17643.961,-1.243814588,3.121258736
17644.97089,-1.065750718,3.148342848
17645.97091,-1.626426458,3.060934544
17646.97102,-1.249449492,3.117565393
17647.97218,-0.49286598,3.234827757
17648.97356,0.087907702,3.326852798
17649.98343,0.087907702,3.329007149
17650.98372,0.366273344,3.373634815
17651.99345,0.138997748,3.340394974
17652.99349,0.083775416,3.332392693
17654.00346,-0.184635192,3.291458607
17655.00473,-0.646511793,3.21943903
17656.00598,0.012023945,3.320389509
17657.0061,-0.188391805,3.29084301
17658.01601,0.335469037,3.372403622
17659.01602,0.585284352,3.413337708
17660.01736,0.567064762,3.412106752
17661.01863,0.522548795,3.406258821
17662.02853,0.38205117,3.3853302
17663.02856,0.297527164,3.37271142
17664.02866,0.147450149,3.349936008
17665.02867,0.024608627,3.330853939
17666.02867,2.76E-06,3.326852798
17667.02877,0.000190588,3.327160597
17668.0288,0.000190588,3.327468395
17669.0288,2.76E-06,3.327468395
17670.03855,0.000378419,3.327468395
17671.04002,0.000190588,3.328083992
17672.04987,0.000190588,3.327776194
17673.05008,0.000378419,3.328083992
17674.05997,-0.011642769,3.326545
17675.05998,-1.151965261,3.148958445
17676.06988,-1.283822656,3.125567436
17677.07003,-0.935959458,3.177581549
17678.07991,-1.371727586,3.108639717
17679.07993,-2.08285594,2.995993853
17680.08003,-2.048482895,2.998148441
17681.08004,-1.327211618,3.108332157
17682.08014,-2.011480093,3.001533985
17683.08017,-2.336991549,2.948596478
17684.08021,-2.278012514,2.954751968
17685.09012,-1.802987695,3.027079344
17686.09119,-1.168682218,3.125567436
17687.0912,-1.657230735,3.049854755
17688.09139,-1.574960828,3.061242342
17689.09147,-1.718275905,3.03846693
17690.09151,-1.456439376,3.078170061
17691.10147,-1.335664034,3.096636534
17692.11124,-1.032880306,3.143726349
17693.11151,-0.129412845,3.285303116
17694.12124,-0.456802398,3.236674547
17695.12133,-0.046015855,3.300999641
17696.12152,0.064053155,3.319773912
17697.12153,0.064804479,3.321312904
17698.12154,-0.191209272,3.282840967
17699.12176,-0.508643806,3.233289003
17700.1228,-0.191397101,3.282533169
17701.12294,0.065367967,3.323467255
17702.13283,0.187458172,3.343472719
17703.13396,-0.094100609,3.300999641
17704.13407,-0.244553298,3.277608633
17705.13408,-0.24305065,3.277916431
17706.13515,-0.395193815,3.254525423
17707.14537,-0.396696478,3.254217625
17708.14541,-0.707932532,3.205281496
17709.15535,-1.035885572,3.153882742
17710.1554,-1.553548098,3.071398973
17711.16539,-1.950435042,3.007073879
17712.17514,-2.11929512,2.978450775
17713.17665,-2.022562265,2.991377354
17714.17667,-2.003027916,2.992916107
17715.17667,-2.267306089,2.950135231
17716.17669,-2.453446627,2.919049978
17717.17794,-2.135636568,2.966755152
17718.18795,-2.202316523,2.955367565
17719.19797,-1.632061481,3.043391466
17720.19797,-0.818752885,3.170810461
17721.19798,-0.718451083,3.188045979
17722.19927,-0.199661672,3.270221949
17723.20926,0.483479947,3.378866911
17724.21918,0.353876501,3.361323595
17725.21924,0.319315583,3.357630253
17726.21927,0.198728025,3.340087175
17727.21928,0.198164538,3.341318369
17728.22926,0.282876343,3.355475903
17729.23055,0.333966404,3.364709139
17730.23057,0.301847279,3.361015797
17731.23058,0.322884381,3.365016937
17732.2403,0.266910702,3.357322693
17733.24052,0.311051011,3.365016937
17734.24059,0.280998051,3.361323595
17735.25058,0.297715008,3.364709139
17736.26075,0.246624961,3.357630253
17737.26186,0.283815503,3.364093542
17738.26311,0.395011514,3.381944656
17739.26312,0.486860901,3.397333384
17740.26438,0.354627818,3.377635717
17741.26442,0.135616794,3.344088316
17742.27435,0.132047996,3.343780518
17743.27438,0.161537483,3.348397017
17744.27439,0.698734343,3.433343172
17745.27566,0.604818821,3.420108795
17746.28561,0.400082946,3.388715744
17747.28569,0.292831391,3.372403622
17748.2957,0.224836543,3.36224699
17749.30578,0.125098258,3.346858263
17750.3157,0.043016072,3.333931684
17751.3255,0.008642986,3.32839179
17752.32564,0.003759379,3.328083992
17753.32573,2.76E-06,3.327468395
17754.32574,0.000190588,3.327776194
17755.33566,0.000378419,3.327468395
17756.33576,0.000190588,3.327776194
17757.34566,0.000190588,3.328083992
17758.35567,0.000190588,3.328083992
17759.36557,0.000378419,3.328083992
17760.36682,0.000190588,3.328083992
17761.37683,-0.113635041,3.310540676
17762.37684,-0.898017585,3.187430382
17763.37685,-1.668688536,3.064320087
17764.37811,-2.259604931,2.96890974
17765.37812,-2.875503063,2.868882418
17766.37813,-2.635642767,2.902737856
17767.37822,-2.778957844,2.877500296
17768.38813,-2.846765041,2.86395812
17769.38815,-1.759786606,3.03231144
17770.38947,-1.281005144,3.107100964
17771.38952,-1.11139369,3.133569717
17772.39941,-1.36966145,3.093558788
